,Load[MWh]
10944,75.03927840886469
10945,72.71439836831873
10946,71.2242748418052
10947,70.14112699874843
10948,69.24907885868775
10949,68.39571898845128
10950,67.69297720252916
10951,67.05249949829192
10952,66.4231995595532
10953,66.0167518163088
10954,65.76000282296872
10955,65.84260162403056
10956,66.14879274598877
10957,66.85457336288503
10958,67.87177059297875
10959,68.97827492101901
10960,70.55089989570196
10961,72.94240435199163
10962,76.95399921179003
10963,83.37558318698137
10964,92.706588487844
10965,103.74493473544534
10966,115.28226874981695
10967,125.81051996614467
10968,135.09493744840069
10969,143.1602742467838
10970,148.93913311560797
10971,156.08367305625183
10972,163.34848259303118
10973,170.18967402398715
10974,176.08438446324976
10975,180.1508761447024
10976,182.07137137158068
10977,182.26192921599397
10978,181.390383079968
10979,180.24857997067093
10980,179.46491899324772
10981,179.01215524034976
10982,179.08570048088285
10983,179.5418027993479
10984,180.3748672360003
10985,181.71905975345882
10986,183.5549396378783
10987,185.89823963560664
10988,188.6916038715986
10989,191.06035548161208
10990,192.28006882338244
10991,191.39377885391917
10992,187.85021460349847
10993,182.56715668804517
10994,176.59751254140195
10995,171.11386895588225
10996,167.07887661951605
10997,164.33079243222977
10998,162.3105303538949
10999,160.77078994427137
11000,159.215149291464
11001,157.6793753968578
11002,156.03649927038845
11003,154.32328857960425
11004,152.48531310932188
11005,151.02293394156922
11006,150.1579479717036
11007,150.33976845049605
11008,151.8890163593035
11009,154.54658177649188
11010,157.82240174273994
11011,161.4794737847587
11012,165.17672036214938
11013,168.66088195980848
11014,171.99884397938544
11015,174.99535326637923
11016,177.63040368633082
11017,179.50014909598372
11018,180.33018787389364
11019,179.71862039531283
11020,177.4474162028386
11021,174.16294108329353
11022,170.39296799256266
11023,166.74277123784296
11024,163.76722975000158
11025,161.09300685012929
11026,159.73916615805896
11027,156.1489956756849
11028,151.51364095704446
11029,145.8977574133497
11030,139.5305417935329
11031,132.64720823430218
11032,125.41960877446857
11033,118.11884285511545
11034,110.69924598781174
11035,103.3409377508264
11036,98.48160128074294
11037,95.08810210530497
11038,92.27515050630832
11039,89.6121209934683
11040,86.54756614973172
11041,83.29718444880584
11042,80.18724202916432
11043,77.43587650924009
11044,75.4059834083929
11045,73.91365902888742
11046,72.76380339980898
11047,71.7802602138933
11048,70.95179586673873
11049,70.14220702478578
11050,69.40687520247265
11051,68.93987170813242
11052,68.61115308974605
11053,68.59194480551096
11054,68.65777228935947
11055,68.94929555396905
11056,69.35835961244643
11057,70.05124729095942
11058,71.32666059901804
11059,73.29578587331473
11060,76.25177715200884
11061,80.38424185554098
11062,85.88162303029202
11063,93.01392942033894
11064,101.91456354170025
11065,112.19680083734053
11066,121.97167033709847
11067,133.81283150027883
11068,145.73425708004018
11069,157.0449211367928
11070,166.8308182933385
11071,174.39501953065744
11072,179.19804512764526
11073,181.970912622883
11074,183.69510356969562
11075,185.2740867019998
11076,187.62093226081763
11077,190.40386020187563
11078,193.34983526184135
11079,195.9147196089861
11080,197.8990477099446
11081,199.35661218578394
11082,200.66411835958422
11083,202.18773357538
11084,203.9478409915957
11085,205.61208999521867
11086,206.42578882278013
11087,205.820313615439
11088,203.37583857711786
11089,199.30212053092106
11090,193.99384217080296
11091,187.98372903683588
11092,181.53799598205083
11093,175.0472831451818
11094,168.87861838093005
11095,163.4453566625752
11096,158.93305480041644
11097,155.36135679797857
11098,152.52217318245565
11099,150.3519155104358
11100,148.7466755596005
11101,148.0193701028268
11102,148.28190538949048
11103,149.86673895437195
11104,152.90478941131667
11105,156.9126278687367
11106,161.68532740515198
11107,166.65102735246654
11108,171.3993454889072
11109,175.954053189057
11110,180.08702182784867
11111,183.88589743716975
11112,187.11700361731107
11113,189.4385849257796
11114,190.43565541966882
11115,189.67079994341674
11116,186.73038636477546
11117,181.91731507778366
11118,175.7957547125384
11119,168.762386318175
11120,161.20507189595568
11121,154.07104239152326
11122,149.54783922894256
11123,145.54708524514606
11124,144.03358564432332
11125,143.79574559702021
11126,143.19421933921112
11127,140.81595385268355
11128,135.43947074862814
11129,127.93392713736392
11130,119.5977416236171
11131,111.67907675105079
11132,105.0381077091361
11133,99.86052452946076
11134,95.49288465485647
11135,91.23143596335453
11136,86.84358254093732
11137,82.46128282602835
11138,78.39904494262365
11139,74.97896578562745
11140,72.50164575671863
11141,70.72408092806945
11142,69.35844047545636
11143,68.13422566916276
11144,66.77550268674625
11145,65.39013890286988
11146,64.22795988543098
11147,63.36981113857136
11148,62.950220150997424
11149,62.91582199769359
11150,63.10041345565753
11151,63.33179263166642
11152,63.50656568493709
11153,63.722754684411456
11154,63.994249359402765
11155,64.59839193930384
11156,65.47563720784866
11157,66.9099901528629
11158,68.99256437915753
11159,71.96617684039961
11160,75.93811336847855
11161,81.02307913419851
11162,86.0152330413067
11163,93.97704927612352
11164,103.3658381040898
11165,113.69434169492588
11166,124.28767714869848
11167,134.4607699923549
11168,143.6841105060099
11169,151.63153250255982
11170,158.36358964158018
11171,163.6868333650047
11172,167.6567507039067
11173,170.8348956571956
11174,173.8802199463346
11175,177.40614285565934
11176,181.86939201884988
11177,186.66790272485372
11178,191.09831843037793
11179,194.07688745051487
11180,195.12500497887515
11181,193.9217930731716
11182,190.38346510646562
11183,184.45264074293473
11184,176.19781205315445
11185,166.76315949751623
11186,157.32471428606092
11187,149.21505118612208
11188,143.38415842024284
11189,139.3994570899086
11190,136.38874236788857
11191,133.6779282634907
11192,130.57704147203177
11193,127.1709340221977
11194,123.70851996109572
11195,120.30087783384285
11196,117.19877692542642
11197,114.73440160620137
11198,113.40865314390953
11199,113.42116289843668
11200,115.08142629125464
11201,118.1589892626432
11202,122.4326135840765
11203,127.48245247437497
11204,133.0440643530844
11205,138.89913357722648
11206,144.76949189517845
11207,150.5923741009524
11208,155.92140900005816
11209,160.42988050019872
11210,163.4987989221125
11211,164.60410503600843
11212,163.38978239038198
11213,160.5556434559789
11214,156.936700216256
11215,153.49573450966793
11216,150.74966641146412
11217,148.45633589060574
11218,147.55566784321368
11219,144.60316858701847
11220,140.5419778561204
11221,135.523658652597
11222,129.61071400197548
11223,122.94730457397868
11224,115.76090589516755
11225,108.40617179487329
11226,101.2220290716607
11227,94.7862877031355
11228,95.44644490227164
11229,88.74659792203629
11230,82.79898760693249
11231,78.01413828167625
11232,74.604644839881
11233,72.30294977792403
11234,70.82772663090142
11235,69.75534132986866
11236,68.87239881201234
11237,68.02731759143113
11238,67.33037056279557
11239,66.69403367074665
11240,66.06721762437664
11241,65.66076988113227
11242,65.40319094052167
11243,65.48413579648529
11244,65.78949697117301
11245,66.49279369570054
11246,67.50585308832733
11247,68.60655968435962
11248,70.16759811919093
11249,72.53757451671119
11250,76.50943602277425
11251,82.86561777327255
11252,92.1030710608371
11253,103.03048399800214
11254,114.45357086229819
11255,124.87999439039399
11256,134.08659316083475
11257,140.63350355675087
11258,147.838896709285
11259,154.9602546460613
11260,162.2126476957184
11261,169.04969831448602
11262,174.94440875374863
11263,179.01421130011906
11264,180.9380203666366
11265,181.13271604851684
11266,180.26696466977742
11267,179.13261323758653
11268,178.35805788236772
11269,177.9160566714937
11270,177.99788056168205
11271,178.45977763743366
11272,179.29366904663516
11273,180.63040988698754
11274,182.44890847426873
11275,184.76157479102332
11276,187.51106188637024
11277,189.83345543809136
11278,191.0150863965032
11279,190.112236153008
11280,186.58191833697995
11281,181.33446188723786
11282,175.4120027714362
11283,169.97720411129893
11284,165.98277805066
11285,163.26781143671616
11286,161.27735011736314
11287,159.76492954907417
11288,158.2374357101504
11289,156.7289816568787
11290,155.11176845192426
11291,153.42091279245855
11292,151.60032159403585
11293,150.14787799575808
11294,149.28454597099065
11295,149.45808780012786
11296,150.98581359960872
11297,153.61026144345465
11298,156.84303421632814
11299,160.446293548227
11300,164.08062179329332
11301,167.49690024861204
11302,170.76449225875857
11303,173.69311542869053
11304,176.26524751631786
11305,178.08366410821944
11306,178.8797613149592
11307,178.2574312943544
11308,176.00278440119078
11309,172.7514238802667
11310,169.02119009271402
11311,165.4057618817136
11312,162.45174547792016
11313,159.79159598498973
11314,158.45265567241026
11315,154.88815108627256
11316,150.2950165884576
11317,144.736259594522
11318,138.4369241423242
11319,131.62727145744176
11320,124.47583973904655
11321,117.25123858641047
11322,109.90780351110239
11323,102.62400312101445
11324,95.23407954154952
11325,88.55661733984667
11326,82.62866100903044
11327,77.85964315106324
11328,74.46134061117353
11329,72.1672876084923
11330,70.69697572650053
11331,69.62814224281895
11332,68.7482041935763
11333,67.9058478177972
11334,67.21081353502163
11335,66.57583906537376
11336,65.94984404211006
11337,65.54339629886566
11338,65.28554665860771
11339,65.3659411911124
11340,65.67103166615273
11341,66.37351034229536
11342,67.3852043377997
11343,68.48400116269342
11344,70.04121708052614
11345,72.4040987675082
11346,76.36285365108435
11347,82.69747462087788
11348,91.90408302224931
11349,102.79491878508404
11350,114.18033675229616
11351,124.57318459995389
11352,133.75412639832254
11353,140.28274820707355
11354,147.47613240931724
11355,154.58984531209634
11356,161.83814514510752
11357,168.67383036675272
11358,174.56854080601533
11359,178.63943804986087
11360,180.56433586441062
11361,180.76039991813474
11362,179.8965553358125
11363,178.7646610234977
11364,177.99311013689254
11365,177.5546577686484
11366,177.63920947836021
11367,178.1030192999718
11368,178.93718438354207
11369,180.2714681040183
11370,182.08423142844094
11371,184.3868015407651
11372,187.121819591224
11373,189.42892604967227
11374,190.5980007090561
11375,189.68969482651394
11376,186.16374390150065
11377,180.92802272768023
11378,175.0211243795202
11379,169.60243086104072
11380,165.6213791478147
11381,162.91732976140756
11382,160.93669692155905
11383,159.43328380966827
11384,157.91506812679012
11385,156.41562152991656
11386,154.80687140734418
11387,153.12338413278542
11388,151.30852522249992
11389,149.85935679248314
11390,148.99657211645325
11391,149.16738612606696
11392,150.68801126556687
11393,153.3015448565974
11394,156.52011928423028
11395,160.10564035242288
11396,163.719222890448
11397,167.11311656723421
11398,170.35750872518474
11399,173.26374711658428
11400,175.81513647189166
11401,177.61662689902923
11402,178.4015332038635
11403,177.77565731535023
11404,175.52646903595496
11405,172.28602574256772
11406,168.56889262805907
11407,164.96493196805437
11408,162.0180102747992
11409,159.3625043219736
11410,158.02847527442503
11411,154.47243377066934
11412,149.8932179942834
11413,144.35329396152906
11414,138.07634328786375
11415,131.29098515265235
11416,124.16466305759177
11417,116.96517450301165
11418,109.64685202575959
11419,102.38761985971145
11420,95.02296058909388
11421,88.36774930346051
11422,82.45933094279727
11423,77.70605233575573
11424,74.31887525390074
11425,72.03241968967428
11426,70.56699527494213
11427,69.50168683611918
11428,68.62473243244041
11429,67.78509197729919
11430,67.09195556677659
11431,66.45834054480837
11432,65.83315762048679
11433,65.42670987724239
11434,65.16858953733706
11435,65.248442670547
11436,65.55326244593998
11437,66.25492604841911
11438,67.26526059624379
11439,68.36215954888452
11440,69.91557674748988
11441,72.27140239531195
11442,76.21713394860036
11443,82.53031312654508
11444,91.70625809972876
11445,102.5607338428954
11446,113.90870304240711
11447,124.26817451596064
11448,133.42360807832713
11449,139.93404838988334
11450,147.11549206042878
11451,154.2216075247532
11452,161.46583496416824
11453,168.30016668757656
11454,174.19487712683917
11455,178.2668571692742
11456,180.19284075713483
11457,180.39026128381718
11458,179.52831754846935
11459,178.39886548242364
11460,177.63029824138238
11461,177.19537389271818
11462,177.28263854834654
11463,177.74834624221114
11464,178.58278500015015
11465,179.91462647435733
11466,181.72169023257814
11467,184.01422066017847
11468,186.73485593266997
11469,189.0267675142087
11470,190.18336024259958
11471,189.269625493503
11472,185.74801766173317
11473,180.52396334524232
11474,174.63253354836053
11475,169.22984998045408
11476,165.26209527188448
11477,162.56889766914338
11478,160.59803678909276
11479,159.103577588615
11480,157.59458949151858
11481,156.1040997807794
11482,154.5037591956039
11483,152.82760163457394
11484,151.01843931576872
11485,149.57252820568462
11486,148.7102849289495
11487,148.87838301792524
11488,150.3919550929866
11489,152.99463392562973
11490,156.199099249664
11491,159.76698021995657
11492,163.35993901451775
11493,166.7315817752346
11494,169.9529049687307
11495,172.8368954187821
11496,175.36765805590423
11497,177.15232643352664
11498,177.92610728032614
11499,177.2967033722329
11500,175.05294098467073
11501,171.82335244967075
11502,168.11924564017127
11503,164.5266811378487
11504,161.58681548375358
11505,158.9359203490974
11506,157.60677876880845
11507,154.05914680244962
11508,149.49377240473635
11509,143.97257424319292
11510,137.7178744855971
11511,130.9566681134296
11512,123.85530988035498
11513,116.68078816248229
11514,109.38742954721616
11515,102.15261984385928
11516,104.02142230276552
11517,98.91568459433488
11518,94.60899973593114
11519,90.40742028731884
11520,86.08052485582358
11521,81.75918313183656
11522,77.75354824722469
11523,74.3813650794845
