,wind_speed,temperature,roughness_length,pressure
,10,2,0,0
time,,,,
2015-10-01 20:45:00+02:00,2.32,283.1,0.15,1029.03
2015-10-01 21:00:00+02:00,2.32,282.87,0.15,1029.06
2015-10-01 21:15:00+02:00,2.31,282.7,0.15,1029.07
2015-10-01 21:30:00+02:00,2.3,282.53,0.15,1029.08
2015-10-01 21:45:00+02:00,2.28,282.36,0.15,1029.09
2015-10-01 22:00:00+02:00,2.27,282.19,0.15,1029.1
2015-10-01 22:15:00+02:00,2.23,282.06,0.15,1029.13
2015-10-01 22:30:00+02:00,2.19,281.94,0.15,1029.15
2015-10-01 22:45:00+02:00,2.15,281.81,0.15,1029.18
2015-10-01 23:00:00+02:00,2.11,281.69,0.15,1029.21
2015-10-01 23:15:00+02:00,2.07,281.56,0.15,1029.2
2015-10-01 23:30:00+02:00,2.03,281.44,0.15,1029.19
2015-10-01 23:45:00+02:00,1.99,281.31,0.15,1029.18
2015-10-02 00:00:00+02:00,1.95,281.19,0.15,1029.17
2015-10-02 00:15:00+02:00,1.91,281.12,0.15,1029.15
2015-10-02 00:30:00+02:00,1.87,281.04,0.15,1029.12
2015-10-02 00:45:00+02:00,1.83,280.97,0.15,1029.1
2015-10-02 01:00:00+02:00,1.8,280.9,0.15,1029.07
2015-10-02 01:15:00+02:00,1.74,280.84,0.15,1029.0
2015-10-02 01:30:00+02:00,1.7,280.78,0.15,1028.93
2015-10-02 01:45:00+02:00,1.65,280.72,0.15,1028.87
2015-10-02 02:00:00+02:00,1.61,280.66,0.15,1028.8
2015-10-02 02:15:00+02:00,1.54,280.65,0.15,1028.7
2015-10-02 02:30:00+02:00,1.48,280.64,0.15,1028.59
2015-10-02 02:45:00+02:00,1.42,280.63,0.15,1028.49
2015-10-02 03:00:00+02:00,1.38,280.62,0.15,1028.39
2015-10-02 03:15:00+02:00,1.31,280.57,0.15,1028.26
2015-10-02 03:30:00+02:00,1.25,280.53,0.15,1028.13
2015-10-02 03:45:00+02:00,1.2,280.48,0.15,1028.0
2015-10-02 04:00:00+02:00,1.16,280.43,0.15,1027.87
2015-10-02 04:15:00+02:00,1.11,280.35,0.15,1027.73
2015-10-02 04:30:00+02:00,1.07,280.28,0.15,1027.58
2015-10-02 04:45:00+02:00,1.03,280.2,0.15,1027.43
2015-10-02 05:00:00+02:00,0.99,280.12,0.15,1027.29
2015-10-02 05:15:00+02:00,0.96,280.05,0.15,1027.19
2015-10-02 05:30:00+02:00,0.93,279.98,0.15,1027.09
2015-10-02 05:45:00+02:00,0.9,279.9,0.15,1026.98
2015-10-02 06:00:00+02:00,0.88,279.83,0.15,1026.88
2015-10-02 06:15:00+02:00,0.85,279.78,0.15,1026.82
2015-10-02 06:30:00+02:00,0.81,279.72,0.15,1026.76
2015-10-02 06:45:00+02:00,0.79,279.67,0.15,1026.7
2015-10-02 07:00:00+02:00,0.76,279.61,0.15,1026.64
2015-10-02 07:15:00+02:00,0.77,279.63,0.15,1026.61
2015-10-02 07:30:00+02:00,0.79,279.65,0.15,1026.58
2015-10-02 07:45:00+02:00,0.8,279.67,0.15,1026.56
2015-10-02 08:00:00+02:00,0.82,279.69,0.15,1026.53
2015-10-02 08:15:00+02:00,0.82,279.74,0.15,1026.55
2015-10-02 08:30:00+02:00,0.82,279.8,0.15,1026.57
2015-10-02 08:45:00+02:00,0.81,279.85,0.15,1026.59
2015-10-02 09:00:00+02:00,0.81,279.91,0.15,1026.61
2015-10-02 09:15:00+02:00,0.8,280.1,0.15,1026.63
2015-10-02 09:30:00+02:00,0.79,280.29,0.15,1026.65
2015-10-02 09:45:00+02:00,0.78,280.49,0.15,1026.67
2015-10-02 10:00:00+02:00,0.77,280.68,0.15,1026.69
2015-10-02 10:15:00+02:00,0.74,281.07,0.15,1026.7
2015-10-02 10:30:00+02:00,0.71,281.46,0.15,1026.71
2015-10-02 10:45:00+02:00,0.7,281.86,0.15,1026.71
2015-10-02 11:00:00+02:00,0.7,282.25,0.15,1026.72
2015-10-02 11:15:00+02:00,0.79,282.8,0.15,1026.67
2015-10-02 11:30:00+02:00,0.89,283.34,0.15,1026.62
2015-10-02 11:45:00+02:00,0.99,283.89,0.15,1026.57
2015-10-02 12:00:00+02:00,1.09,284.44,0.15,1026.52
2015-10-02 12:15:00+02:00,1.19,285.11,0.15,1026.37
2015-10-02 12:30:00+02:00,1.29,285.78,0.15,1026.23
2015-10-02 12:45:00+02:00,1.39,286.45,0.15,1026.08
2015-10-02 13:00:00+02:00,1.5,287.12,0.15,1025.94
2015-10-02 13:15:00+02:00,1.53,287.53,0.15,1025.74
2015-10-02 13:30:00+02:00,1.56,287.95,0.15,1025.54
2015-10-02 13:45:00+02:00,1.6,288.36,0.15,1025.34
2015-10-02 14:00:00+02:00,1.63,288.77,0.15,1025.14
2015-10-02 14:15:00+02:00,1.66,289.02,0.15,1024.89
2015-10-02 14:30:00+02:00,1.69,289.26,0.15,1024.64
2015-10-02 14:45:00+02:00,1.73,289.51,0.15,1024.39
2015-10-02 15:00:00+02:00,1.76,289.76,0.15,1024.14
2015-10-02 15:15:00+02:00,1.81,289.87,0.15,1023.87
2015-10-02 15:30:00+02:00,1.86,289.98,0.15,1023.6
2015-10-02 15:45:00+02:00,1.91,290.09,0.15,1023.32
2015-10-02 16:00:00+02:00,1.97,290.21,0.15,1023.05
2015-10-02 16:15:00+02:00,2.05,290.19,0.15,1022.81
2015-10-02 16:30:00+02:00,2.13,290.17,0.15,1022.57
2015-10-02 16:45:00+02:00,2.22,290.15,0.15,1022.33
2015-10-02 17:00:00+02:00,2.31,290.13,0.15,1022.09
2015-10-02 17:15:00+02:00,2.3,289.91,0.15,1021.9
2015-10-02 17:30:00+02:00,2.28,289.7,0.15,1021.72
2015-10-02 17:45:00+02:00,2.27,289.49,0.15,1021.53
2015-10-02 18:00:00+02:00,2.27,289.27,0.15,1021.35
2015-10-02 18:15:00+02:00,2.3,288.52,0.15,1021.26
2015-10-02 18:30:00+02:00,2.33,287.77,0.15,1021.18
2015-10-02 18:45:00+02:00,2.36,287.03,0.15,1021.09
2015-10-02 19:00:00+02:00,2.4,286.28,0.15,1021.0
2015-10-02 19:15:00+02:00,2.59,285.58,0.15,1021.03
2015-10-02 19:30:00+02:00,2.78,284.88,0.15,1021.05
2015-10-02 19:45:00+02:00,2.97,284.19,0.15,1021.08
2015-10-02 20:00:00+02:00,3.17,283.49,0.15,1021.1
2015-10-02 20:15:00+02:00,3.2,283.34,0.15,1021.11
2015-10-02 20:30:00+02:00,3.23,283.19,0.15,1021.12
2015-10-02 20:45:00+02:00,3.27,283.04,0.15,1021.14
2015-10-02 21:00:00+02:00,3.31,282.89,0.15,1021.15
2015-10-02 21:15:00+02:00,3.32,282.78,0.15,1021.12
2015-10-02 21:30:00+02:00,3.34,282.66,0.15,1021.09
2015-10-02 21:45:00+02:00,3.36,282.54,0.15,1021.07
2015-10-02 22:00:00+02:00,3.39,282.42,0.15,1021.04
2015-10-02 22:15:00+02:00,3.4,282.29,0.15,1020.98
2015-10-02 22:30:00+02:00,3.4,282.16,0.15,1020.93
2015-10-02 22:45:00+02:00,3.42,282.03,0.15,1020.87
2015-10-02 23:00:00+02:00,3.43,281.9,0.15,1020.82
2015-10-02 23:15:00+02:00,3.43,281.75,0.15,1020.72
2015-10-02 23:30:00+02:00,3.43,281.61,0.15,1020.63
2015-10-02 23:45:00+02:00,3.44,281.46,0.15,1020.54
2015-10-03 00:00:00+02:00,3.45,281.32,0.15,1020.45
2015-10-03 00:15:00+02:00,3.44,281.15,0.15,1020.33
2015-10-03 00:30:00+02:00,3.44,280.99,0.15,1020.21
2015-10-03 00:45:00+02:00,3.44,280.82,0.15,1020.09
2015-10-03 01:00:00+02:00,3.45,280.66,0.15,1019.97
2015-10-03 01:15:00+02:00,3.43,280.49,0.15,1019.85
2015-10-03 01:30:00+02:00,3.42,280.31,0.15,1019.73
2015-10-03 01:45:00+02:00,3.41,280.14,0.15,1019.6
2015-10-03 02:00:00+02:00,3.41,279.97,0.15,1019.48
2015-10-03 02:15:00+02:00,3.38,279.77,0.15,1019.34
2015-10-03 02:30:00+02:00,3.36,279.57,0.15,1019.21
2015-10-03 02:45:00+02:00,3.34,279.38,0.15,1019.07
2015-10-03 03:00:00+02:00,3.32,279.18,0.15,1018.93
2015-10-03 03:15:00+02:00,3.29,279.0,0.15,1018.76
2015-10-03 03:30:00+02:00,3.26,278.82,0.15,1018.59
2015-10-03 03:45:00+02:00,3.24,278.64,0.15,1018.43
2015-10-03 04:00:00+02:00,3.21,278.46,0.15,1018.26
2015-10-03 04:15:00+02:00,3.19,278.31,0.15,1018.08
2015-10-03 04:30:00+02:00,3.17,278.16,0.15,1017.91
2015-10-03 04:45:00+02:00,3.14,278.02,0.15,1017.73
2015-10-03 05:00:00+02:00,3.12,277.87,0.15,1017.55
2015-10-03 05:15:00+02:00,3.11,277.77,0.15,1017.39
2015-10-03 05:30:00+02:00,3.1,277.67,0.15,1017.22
2015-10-03 05:45:00+02:00,3.1,277.56,0.15,1017.05
2015-10-03 06:00:00+02:00,3.09,277.46,0.15,1016.88
2015-10-03 06:15:00+02:00,3.09,277.39,0.15,1016.73
2015-10-03 06:30:00+02:00,3.09,277.32,0.15,1016.58
2015-10-03 06:45:00+02:00,3.1,277.26,0.15,1016.43
2015-10-03 07:00:00+02:00,3.1,277.19,0.15,1016.28
2015-10-03 07:15:00+02:00,3.11,277.15,0.15,1016.17
2015-10-03 07:30:00+02:00,3.12,277.1,0.15,1016.07
2015-10-03 07:45:00+02:00,3.13,277.06,0.15,1015.96
2015-10-03 08:00:00+02:00,3.15,277.02,0.15,1015.86
2015-10-03 08:15:00+02:00,3.37,277.34,0.15,1015.81
2015-10-03 08:30:00+02:00,3.59,277.66,0.15,1015.77
2015-10-03 08:45:00+02:00,3.81,277.98,0.15,1015.73
2015-10-03 09:00:00+02:00,4.02,278.3,0.15,1015.68
2015-10-03 09:15:00+02:00,4.0,278.74,0.15,1015.65
2015-10-03 09:30:00+02:00,3.98,279.18,0.15,1015.61
2015-10-03 09:45:00+02:00,3.96,279.62,0.15,1015.57
2015-10-03 10:00:00+02:00,3.94,280.06,0.15,1015.53
2015-10-03 10:15:00+02:00,3.85,280.7,0.15,1015.47
2015-10-03 10:30:00+02:00,3.76,281.34,0.15,1015.41
2015-10-03 10:45:00+02:00,3.68,281.98,0.15,1015.35
2015-10-03 11:00:00+02:00,3.6,282.62,0.15,1015.29
2015-10-03 11:15:00+02:00,3.73,283.37,0.15,1015.18
2015-10-03 11:30:00+02:00,3.85,284.13,0.15,1015.07
2015-10-03 11:45:00+02:00,3.99,284.88,0.15,1014.96
2015-10-03 12:00:00+02:00,4.13,285.64,0.15,1014.85
2015-10-03 12:15:00+02:00,4.22,286.19,0.15,1014.7
2015-10-03 12:30:00+02:00,4.31,286.74,0.15,1014.54
2015-10-03 12:45:00+02:00,4.41,287.29,0.15,1014.39
2015-10-03 13:00:00+02:00,4.52,287.84,0.15,1014.24
2015-10-03 13:15:00+02:00,4.5,288.26,0.15,1014.06
2015-10-03 13:30:00+02:00,4.49,288.69,0.15,1013.88
2015-10-03 13:45:00+02:00,4.48,289.12,0.15,1013.7
2015-10-03 14:00:00+02:00,4.48,289.54,0.15,1013.52
2015-10-03 14:15:00+02:00,4.34,289.79,0.15,1013.34
2015-10-03 14:30:00+02:00,4.2,290.03,0.15,1013.16
2015-10-03 14:45:00+02:00,4.07,290.27,0.15,1012.98
2015-10-03 15:00:00+02:00,3.95,290.51,0.15,1012.79
2015-10-03 15:15:00+02:00,3.76,290.57,0.15,1012.62
2015-10-03 15:30:00+02:00,3.57,290.62,0.15,1012.45
2015-10-03 15:45:00+02:00,3.4,290.68,0.15,1012.27
2015-10-03 16:00:00+02:00,3.23,290.74,0.15,1012.1
2015-10-03 16:15:00+02:00,2.95,290.62,0.15,1011.97
2015-10-03 16:30:00+02:00,2.68,290.49,0.15,1011.84
2015-10-03 16:45:00+02:00,2.41,290.37,0.15,1011.71
2015-10-03 17:00:00+02:00,2.14,290.25,0.15,1011.58
2015-10-03 17:15:00+02:00,2.0,289.92,0.15,1011.49
2015-10-03 17:30:00+02:00,1.86,289.6,0.15,1011.39
2015-10-03 17:45:00+02:00,1.73,289.28,0.15,1011.29
2015-10-03 18:00:00+02:00,1.6,288.95,0.15,1011.19
2015-10-03 18:15:00+02:00,1.6,288.64,0.15,1011.15
2015-10-03 18:30:00+02:00,1.61,288.33,0.15,1011.11
2015-10-03 18:45:00+02:00,1.62,288.01,0.15,1011.06
2015-10-03 19:00:00+02:00,1.64,287.7,0.15,1011.02
2015-10-03 19:15:00+02:00,1.63,287.5,0.15,1011.07
2015-10-03 19:30:00+02:00,1.62,287.3,0.15,1011.12
2015-10-03 19:45:00+02:00,1.63,287.1,0.15,1011.16
2015-10-03 20:00:00+02:00,1.64,286.9,0.15,1011.22
2015-10-03 20:15:00+02:00,1.63,286.73,0.15,1011.22
2015-10-03 20:30:00+02:00,1.64,286.56,0.15,1011.22
2015-10-03 20:45:00+02:00,1.66,286.4,0.15,1011.23
2015-10-03 21:00:00+02:00,1.69,286.23,0.15,1011.23
2015-10-03 21:15:00+02:00,1.75,285.96,0.15,1011.23
2015-10-03 21:30:00+02:00,1.81,285.68,0.15,1011.23
2015-10-03 21:45:00+02:00,1.9,285.41,0.15,1011.23
2015-10-03 22:00:00+02:00,2.0,285.14,0.15,1011.23
2015-10-03 22:15:00+02:00,2.09,284.87,0.15,1011.22
2015-10-03 22:30:00+02:00,2.19,284.6,0.15,1011.21
2015-10-03 22:45:00+02:00,2.3,284.32,0.15,1011.21
2015-10-03 23:00:00+02:00,2.43,284.05,0.15,1011.2
2015-10-03 23:15:00+02:00,2.5,283.87,0.15,1011.21
2015-10-03 23:30:00+02:00,2.59,283.68,0.15,1011.22
2015-10-03 23:45:00+02:00,2.68,283.5,0.15,1011.24
2015-10-04 00:00:00+02:00,2.78,283.31,0.15,1011.25
2015-10-04 00:15:00+02:00,2.81,283.17,0.15,1011.26
2015-10-04 00:30:00+02:00,2.84,283.03,0.15,1011.27
2015-10-04 00:45:00+02:00,2.88,282.88,0.15,1011.28
2015-10-04 01:00:00+02:00,2.92,282.74,0.15,1011.29
2015-10-04 01:15:00+02:00,2.91,282.63,0.15,1011.3
2015-10-04 01:30:00+02:00,2.91,282.53,0.15,1011.31
2015-10-04 01:45:00+02:00,2.9,282.42,0.15,1011.31
2015-10-04 02:00:00+02:00,2.9,282.31,0.15,1011.32
2015-10-04 02:15:00+02:00,2.88,282.17,0.15,1011.33
2015-10-04 02:30:00+02:00,2.87,282.04,0.15,1011.34
2015-10-04 02:45:00+02:00,2.85,281.9,0.15,1011.35
2015-10-04 03:00:00+02:00,2.84,281.76,0.15,1011.36
2015-10-04 03:15:00+02:00,2.84,281.61,0.15,1011.39
2015-10-04 03:30:00+02:00,2.84,281.45,0.15,1011.43
2015-10-04 03:45:00+02:00,2.85,281.29,0.15,1011.47
2015-10-04 04:00:00+02:00,2.86,281.13,0.15,1011.5
2015-10-04 04:15:00+02:00,2.88,281.02,0.15,1011.57
2015-10-04 04:30:00+02:00,2.91,280.91,0.15,1011.64
2015-10-04 04:45:00+02:00,2.94,280.8,0.15,1011.71
2015-10-04 05:00:00+02:00,2.98,280.69,0.15,1011.78
2015-10-04 05:15:00+02:00,3.01,280.63,0.15,1011.84
2015-10-04 05:30:00+02:00,3.04,280.57,0.15,1011.91
2015-10-04 05:45:00+02:00,3.07,280.51,0.15,1011.98
2015-10-04 06:00:00+02:00,3.1,280.45,0.15,1012.04
2015-10-04 06:15:00+02:00,3.11,280.41,0.15,1012.1
2015-10-04 06:30:00+02:00,3.12,280.37,0.15,1012.15
2015-10-04 06:45:00+02:00,3.13,280.33,0.15,1012.21
2015-10-04 07:00:00+02:00,3.14,280.29,0.15,1012.27
2015-10-04 07:15:00+02:00,3.14,280.26,0.15,1012.36
2015-10-04 07:30:00+02:00,3.13,280.23,0.15,1012.46
2015-10-04 07:45:00+02:00,3.13,280.19,0.15,1012.55
2015-10-04 08:00:00+02:00,3.13,280.16,0.15,1012.65
2015-10-04 08:15:00+02:00,3.29,280.52,0.15,1012.77
2015-10-04 08:30:00+02:00,3.44,280.88,0.15,1012.9
2015-10-04 08:45:00+02:00,3.6,281.24,0.15,1013.02
2015-10-04 09:00:00+02:00,3.76,281.6,0.15,1013.15
2015-10-04 09:15:00+02:00,3.83,282.06,0.15,1013.24
2015-10-04 09:30:00+02:00,3.9,282.51,0.15,1013.33
2015-10-04 09:45:00+02:00,3.97,282.97,0.15,1013.41
2015-10-04 10:00:00+02:00,4.05,283.43,0.15,1013.5
2015-10-04 10:15:00+02:00,3.91,283.93,0.15,1013.56
2015-10-04 10:30:00+02:00,3.77,284.43,0.15,1013.61
2015-10-04 10:45:00+02:00,3.63,284.93,0.15,1013.67
2015-10-04 11:00:00+02:00,3.5,285.43,0.15,1013.72
2015-10-04 11:15:00+02:00,3.64,286.05,0.15,1013.75
2015-10-04 11:30:00+02:00,3.8,286.68,0.15,1013.78
2015-10-04 11:45:00+02:00,3.96,287.3,0.15,1013.81
2015-10-04 12:00:00+02:00,4.13,287.93,0.15,1013.84
2015-10-04 12:15:00+02:00,4.15,288.27,0.15,1013.85
2015-10-04 12:30:00+02:00,4.17,288.62,0.15,1013.87
2015-10-04 12:45:00+02:00,4.19,288.97,0.15,1013.88
2015-10-04 13:00:00+02:00,4.21,289.31,0.15,1013.9
2015-10-04 13:15:00+02:00,4.2,289.52,0.15,1013.87
2015-10-04 13:30:00+02:00,4.18,289.72,0.15,1013.85
2015-10-04 13:45:00+02:00,4.17,289.93,0.15,1013.82
2015-10-04 14:00:00+02:00,4.16,290.13,0.15,1013.79
2015-10-04 14:15:00+02:00,4.12,290.23,0.15,1013.73
2015-10-04 14:30:00+02:00,4.08,290.34,0.15,1013.66
2015-10-04 14:45:00+02:00,4.04,290.44,0.15,1013.6
2015-10-04 15:00:00+02:00,4.0,290.55,0.15,1013.53
2015-10-04 15:15:00+02:00,3.91,290.56,0.15,1013.45
2015-10-04 15:30:00+02:00,3.82,290.56,0.15,1013.37
2015-10-04 15:45:00+02:00,3.74,290.57,0.15,1013.29
2015-10-04 16:00:00+02:00,3.65,290.58,0.15,1013.21
2015-10-04 16:15:00+02:00,3.54,290.51,0.15,1013.16
2015-10-04 16:30:00+02:00,3.44,290.44,0.15,1013.1
2015-10-04 16:45:00+02:00,3.34,290.37,0.15,1013.04
2015-10-04 17:00:00+02:00,3.24,290.31,0.15,1012.99
2015-10-04 17:15:00+02:00,2.94,290.08,0.15,1012.99
2015-10-04 17:30:00+02:00,2.65,289.85,0.15,1012.99
2015-10-04 17:45:00+02:00,2.35,289.62,0.15,1012.99
2015-10-04 18:00:00+02:00,2.06,289.39,0.15,1012.99
2015-10-04 18:15:00+02:00,2.04,288.79,0.15,1013.05
2015-10-04 18:30:00+02:00,2.02,288.18,0.15,1013.1
2015-10-04 18:45:00+02:00,2.01,287.57,0.15,1013.16
2015-10-04 19:00:00+02:00,1.99,286.97,0.15,1013.22
2015-10-04 19:15:00+02:00,1.97,286.7,0.15,1013.28
2015-10-04 19:30:00+02:00,1.95,286.43,0.15,1013.35
2015-10-04 19:45:00+02:00,1.93,286.16,0.15,1013.41
2015-10-04 20:00:00+02:00,1.91,285.9,0.15,1013.48
2015-10-04 20:15:00+02:00,1.8,285.87,0.15,1013.49
2015-10-04 20:30:00+02:00,1.69,285.84,0.15,1013.5
2015-10-04 20:45:00+02:00,1.6,285.81,0.15,1013.52
2015-10-04 21:00:00+02:00,1.53,285.79,0.15,1013.53
2015-10-04 21:15:00+02:00,1.51,285.66,0.15,1013.52
2015-10-04 21:30:00+02:00,1.51,285.52,0.15,1013.5
2015-10-04 21:45:00+02:00,1.53,285.39,0.15,1013.49
2015-10-04 22:00:00+02:00,1.58,285.26,0.15,1013.48
2015-10-04 22:15:00+02:00,1.67,284.97,0.15,1013.48
2015-10-04 22:30:00+02:00,1.77,284.67,0.15,1013.48
2015-10-04 22:45:00+02:00,1.88,284.38,0.15,1013.48
2015-10-04 23:00:00+02:00,2.0,284.09,0.15,1013.47
2015-10-04 23:15:00+02:00,2.12,283.81,0.15,1013.49
2015-10-04 23:30:00+02:00,2.24,283.53,0.15,1013.5
2015-10-04 23:45:00+02:00,2.36,283.26,0.15,1013.51
2015-10-05 00:00:00+02:00,2.48,282.98,0.15,1013.52
2015-10-05 00:15:00+02:00,2.56,282.79,0.15,1013.54
2015-10-05 00:30:00+02:00,2.64,282.59,0.15,1013.55
2015-10-05 00:45:00+02:00,2.72,282.4,0.15,1013.56
2015-10-05 01:00:00+02:00,2.8,282.21,0.15,1013.57
2015-10-05 01:15:00+02:00,2.83,282.08,0.15,1013.58
2015-10-05 01:30:00+02:00,2.87,281.96,0.15,1013.58
2015-10-05 01:45:00+02:00,2.9,281.84,0.15,1013.59
2015-10-05 02:00:00+02:00,2.93,281.71,0.15,1013.59
2015-10-05 02:15:00+02:00,2.93,281.64,0.15,1013.59
2015-10-05 02:30:00+02:00,2.93,281.56,0.15,1013.58
2015-10-05 02:45:00+02:00,2.93,281.48,0.15,1013.57
2015-10-05 03:00:00+02:00,2.93,281.4,0.15,1013.56
2015-10-05 03:15:00+02:00,2.93,281.32,0.15,1013.54
2015-10-05 03:30:00+02:00,2.93,281.23,0.15,1013.51
2015-10-05 03:45:00+02:00,2.93,281.14,0.15,1013.49
2015-10-05 04:00:00+02:00,2.92,281.05,0.15,1013.46
2015-10-05 04:15:00+02:00,2.93,281.0,0.15,1013.42
2015-10-05 04:30:00+02:00,2.93,280.95,0.15,1013.38
2015-10-05 04:45:00+02:00,2.94,280.9,0.15,1013.33
2015-10-05 05:00:00+02:00,2.94,280.85,0.15,1013.28
2015-10-05 05:15:00+02:00,2.96,280.82,0.15,1013.25
2015-10-05 05:30:00+02:00,2.97,280.8,0.15,1013.22
2015-10-05 05:45:00+02:00,2.98,280.77,0.15,1013.19
2015-10-05 06:00:00+02:00,2.99,280.75,0.15,1013.15
2015-10-05 06:15:00+02:00,3.0,280.71,0.15,1013.17
2015-10-05 06:30:00+02:00,3.01,280.68,0.15,1013.18
2015-10-05 06:45:00+02:00,3.03,280.64,0.15,1013.19
2015-10-05 07:00:00+02:00,3.04,280.61,0.15,1013.21
2015-10-05 07:15:00+02:00,3.05,280.57,0.15,1013.25
2015-10-05 07:30:00+02:00,3.05,280.54,0.15,1013.28
2015-10-05 07:45:00+02:00,3.05,280.5,0.15,1013.32
2015-10-05 08:00:00+02:00,3.06,280.47,0.15,1013.36
2015-10-05 08:15:00+02:00,3.12,280.82,0.15,1013.39
2015-10-05 08:30:00+02:00,3.18,281.17,0.15,1013.42
2015-10-05 08:45:00+02:00,3.24,281.51,0.15,1013.45
2015-10-05 09:00:00+02:00,3.3,281.86,0.15,1013.48
2015-10-05 09:15:00+02:00,3.45,282.38,0.15,1013.48
2015-10-05 09:30:00+02:00,3.6,282.89,0.15,1013.48
2015-10-05 09:45:00+02:00,3.77,283.41,0.15,1013.47
2015-10-05 10:00:00+02:00,3.94,283.92,0.15,1013.47
2015-10-05 10:15:00+02:00,3.82,284.34,0.15,1013.44
2015-10-05 10:30:00+02:00,3.72,284.76,0.15,1013.42
2015-10-05 10:45:00+02:00,3.64,285.17,0.15,1013.4
2015-10-05 11:00:00+02:00,3.57,285.59,0.15,1013.38
2015-10-05 11:15:00+02:00,3.79,286.3,0.15,1013.3
2015-10-05 11:30:00+02:00,4.01,287.01,0.15,1013.23
2015-10-05 11:45:00+02:00,4.24,287.72,0.15,1013.16
2015-10-05 12:00:00+02:00,4.46,288.43,0.15,1013.09
2015-10-05 12:15:00+02:00,4.67,288.93,0.15,1013.0
2015-10-05 12:30:00+02:00,4.87,289.44,0.15,1012.91
2015-10-05 12:45:00+02:00,5.08,289.95,0.15,1012.81
2015-10-05 13:00:00+02:00,5.29,290.46,0.15,1012.72
2015-10-05 13:15:00+02:00,5.36,290.69,0.15,1012.58
2015-10-05 13:30:00+02:00,5.44,290.92,0.15,1012.45
2015-10-05 13:45:00+02:00,5.52,291.15,0.15,1012.31
2015-10-05 14:00:00+02:00,5.6,291.37,0.15,1012.17
2015-10-05 14:15:00+02:00,5.57,291.45,0.15,1012.04
2015-10-05 14:30:00+02:00,5.55,291.52,0.15,1011.91
2015-10-05 14:45:00+02:00,5.52,291.59,0.15,1011.78
2015-10-05 15:00:00+02:00,5.49,291.66,0.15,1011.64
2015-10-05 15:15:00+02:00,5.28,291.57,0.15,1011.51
2015-10-05 15:30:00+02:00,5.07,291.47,0.15,1011.38
2015-10-05 15:45:00+02:00,4.86,291.37,0.15,1011.24
2015-10-05 16:00:00+02:00,4.65,291.27,0.15,1011.11
2015-10-05 16:15:00+02:00,4.33,291.02,0.15,1010.97
2015-10-05 16:30:00+02:00,4.02,290.77,0.15,1010.83
2015-10-05 16:45:00+02:00,3.72,290.52,0.15,1010.69
2015-10-05 17:00:00+02:00,3.42,290.27,0.15,1010.56
2015-10-05 17:15:00+02:00,3.39,290.0,0.15,1010.4
2015-10-05 17:30:00+02:00,3.35,289.72,0.15,1010.25
2015-10-05 17:45:00+02:00,3.32,289.45,0.15,1010.1
2015-10-05 18:00:00+02:00,3.3,289.17,0.15,1009.95
2015-10-05 18:15:00+02:00,3.32,288.86,0.15,1009.87
2015-10-05 18:30:00+02:00,3.35,288.55,0.15,1009.8
2015-10-05 18:45:00+02:00,3.37,288.24,0.15,1009.72
2015-10-05 19:00:00+02:00,3.41,287.92,0.15,1009.64
2015-10-05 19:15:00+02:00,3.56,287.74,0.15,1009.64
2015-10-05 19:30:00+02:00,3.72,287.56,0.15,1009.64
2015-10-05 19:45:00+02:00,3.89,287.38,0.15,1009.64
2015-10-05 20:00:00+02:00,4.05,287.2,0.15,1009.64
2015-10-05 20:15:00+02:00,4.27,287.16,0.15,1009.58
2015-10-05 20:30:00+02:00,4.49,287.12,0.15,1009.51
2015-10-05 20:45:00+02:00,4.72,287.08,0.15,1009.45
2015-10-05 21:00:00+02:00,4.94,287.04,0.15,1009.38
2015-10-05 21:15:00+02:00,5.05,286.9,0.15,1009.26
2015-10-05 21:30:00+02:00,5.16,286.76,0.15,1009.14
2015-10-05 21:45:00+02:00,5.28,286.62,0.15,1009.02
2015-10-05 22:00:00+02:00,5.39,286.48,0.15,1008.9
2015-10-05 22:15:00+02:00,5.48,286.33,0.15,1008.77
2015-10-05 22:30:00+02:00,5.57,286.18,0.15,1008.64
2015-10-05 22:45:00+02:00,5.66,286.02,0.15,1008.5
2015-10-05 23:00:00+02:00,5.75,285.87,0.15,1008.37
2015-10-05 23:15:00+02:00,5.73,285.72,0.15,1008.26
2015-10-05 23:30:00+02:00,5.7,285.56,0.15,1008.16
2015-10-05 23:45:00+02:00,5.68,285.41,0.15,1008.05
2015-10-06 00:00:00+02:00,5.65,285.25,0.15,1007.95
2015-10-06 00:15:00+02:00,5.64,285.15,0.15,1007.85
2015-10-06 00:30:00+02:00,5.63,285.05,0.15,1007.74
2015-10-06 00:45:00+02:00,5.62,284.95,0.15,1007.64
2015-10-06 01:00:00+02:00,5.61,284.85,0.15,1007.54
2015-10-06 01:15:00+02:00,5.61,284.78,0.15,1007.4
2015-10-06 01:30:00+02:00,5.61,284.72,0.15,1007.26
2015-10-06 01:45:00+02:00,5.61,284.65,0.15,1007.11
2015-10-06 02:00:00+02:00,5.61,284.58,0.15,1006.97
2015-10-06 02:15:00+02:00,5.61,284.54,0.15,1006.79
2015-10-06 02:30:00+02:00,5.6,284.49,0.15,1006.62
2015-10-06 02:45:00+02:00,5.6,284.44,0.15,1006.44
2015-10-06 03:00:00+02:00,5.6,284.39,0.15,1006.26
