,osm_id,highway,length,geometry
11369,8466749,secondary,219.190010194318,"SRID=3857;LINESTRING(914458.79 7010156.39,914445.22 7010172.54,914424.25 7010193.01,914417.15 7010205.02,914413.84 7010213.83,914412.71 7010223.41,914413.31 7010234.97,914415.28 7010250.58,914441.12 7010347.26999999,914443.34 7010355.36)"
11371,317118987,secondary,70.639482860586,"SRID=3857;LINESTRING(914426.35 7010346.93,914424.07 7010337.69,914406.76 7010279.07)"
11382,31344998,secondary,39.2873065746622,"SRID=3857;LINESTRING(914444.4 7010381.18,914431.44 7010363.71,914426.35 7010346.93)"
11383,151227827,secondary,25.8417491698906,"SRID=3857;LINESTRING(914443.34 7010355.36,914444.4 7010381.18)"
11388,270888495,secondary,37.9084423281402,"SRID=3857;LINESTRING(914445.2 7010419.08,914444.4 7010381.18)"
11391,151227829,secondary,41.6761862437061,"SRID=3857;LINESTRING(914468.74 7010415.01,914444.4 7010381.18)"
20827,24273272,secondary,267.64441048109,"SRID=3857;LINESTRING(919721.35 7004477.42,919854.17 7004331.99,919902.9 7004280.78)"
6804,31301026,secondary,92.468952256459,"SRID=3857;LINESTRING(916911.54 7006569.59,916970.66 7006546.83,916998.21 7006537.4)"
3217,32238809,secondary,152.24868827132,"SRID=3857;LINESTRING(910308.42 7006685.09,910346.03 7006713.89,910360.19 7006725.98,910389.89 7006755.58,910418.26 7006789.64)"
20826,263148636,secondary,102.301506396118,"SRID=3857;LINESTRING(919902.9 7004280.78,919919.87 7004261.48,919929.88 7004251.18,919971.44 7004204.85)"
95,198279467,secondary,2535.92723382154,"SRID=3857;LINESTRING(905688.21 7006480.86,906241.73 7006373.46,906266.02 7006369.38,906402.17 7006343.74,906752.91 7006277.77,906955.66 7006239.3,907127.85 7006206.13,907172.75 7006200.43,907207.22 7006198.78,907241.17 7006200.15,907867.21 7006251.47,907903.29 7006254.42,907992.03 7006262.74,908193.31 7006289.72)"
11303,8113532,secondary,184.940733484616,"SRID=3857;LINESTRING(914492.71 7010055.64,914513.13 7010074.32,914533.71 7010090.33,914559.85 7010104.64,914604.05 7010119.58,914653.68 7010128.38,914657.86 7010129.51)"
6960,324236853,secondary,42.254999705836,"SRID=3857;LINESTRING(919412.23 7004995.55,919438.1 7005028.96)"
11237,315239773,secondary,29.056780410512,"SRID=3857;LINESTRING(914439.2 7009952.54,914439.67 7009943.39,914439.15 7009935.78,914437.46 7009923.63)"
11240,270888501,secondary,51.8075320794178,"SRID=3857;LINESTRING(914417.29 7009998.79,914430.48 7009978.95,914433.98 7009971.53,914437.73 7009961.32,914439.2 7009952.54)"
11241,280303811,secondary,30.9597965119051,"SRID=3857;LINESTRING(914458.48 7009916.57,914466.91 7009946.36)"
6959,8902679,secondary,140.053600003374,"SRID=3857;LINESTRING(919343.56 7004896.34,919378.3 7004857.24,919404.06 7004828.71,919439.4 7004794.32)"
3247,32043964,secondary,620.179860555994,"SRID=3857;LINESTRING(910418.26 7006789.64,910519.17 7006905,910563.71 7006952.86,910611.07 7006995.3,910637.97 7007016.58,910668.85 7007040.27,910704.37 7007068.26,910792.47 7007130.68,910859.25 7007187.45,910873.97 7007206.25)"
11244,10438706,secondary,31.8959511540488,"SRID=3857;LINESTRING(914403.88 7010027.73,914417.29 7009998.79)"
6957,263148510,secondary,395.748512313389,"SRID=3857;LINESTRING(919439.4 7004794.32,919587.18 7004627.82,919656.98 7004550.51,919675.96 7004529.5,919695.12 7004507.78,919702.85 7004499.01)"
6956,10808258,secondary,120.657395248344,"SRID=3857;LINESTRING(919343.56 7004896.34,919373.36 7004939.29,919412.23 7004995.55)"
6955,263148509,secondary,125.110758859146,"SRID=3857;LINESTRING(919260.6 7004989.99,919327.42 7004914.48,919343.56 7004896.34)"
11269,280303845,secondary,97.6837795716508,"SRID=3857;LINESTRING(914373.02 7010119.64,914377.7 7010089.02,914389.25 7010058.97,914390.54 7010055.37,914396.49 7010043.06,914403.88 7010027.73)"
11270,280303850,secondary,95.2700798091637,"SRID=3857;LINESTRING(914403.88 7010027.73,914423.16 7010027.58,914447.31 7010032.2,914469.01 7010040.26,914492.71 7010055.64)"
11271,315239772,secondary,112.54469489506,"SRID=3857;LINESTRING(914466.91 7009946.36,914484.18 7010003.79,914490.18 7010035.17,914492.71 7010055.64)"
11273,280303858,secondary,110.021720209586,"SRID=3857;LINESTRING(914492.71 7010055.64,914493.82 7010075.14999999,914491.16 7010094.64,914486.71 7010109.38,914479.2 7010129.22,914470.38 7010144.16,914458.79 7010156.39)"
21413,61312826,secondary,60.2022368672507,"SRID=3857;LINESTRING(921136.69 7014385.71,921171.15 7014375.13999999,921194.71 7014369.8)"
20944,177928768,secondary,86.2124689348113,"SRID=3857;LINESTRING(919712.73 7005352.87,919774.86 7005412.64)"
20941,264094862,secondary,14.3828233598233,"SRID=3857;LINESTRING(919702.5 7005342.76,919708.73 7005348.9,919712.73 7005352.87)"
69,255720256,secondary,139.184268148204,"SRID=3857;LINESTRING(905221.66 7006529.44,905360.84 7006528.35)"
75,198279466,secondary,220.800022761618,"SRID=3857;LINESTRING(905360.84 7006528.35,905458.53 7006525.47,905519.61 7006517.11,905579.79 7006504.84)"
81,625167835,secondary,111.040248558509,"SRID=3857;LINESTRING(905579.79 7006504.84,905688.21 7006480.86)"
16731,31545542,secondary,69.8420876008821,"SRID=3857;LINESTRING(915599.34 7013264.39,915626.7 7013328.65)"
11411,8900759,secondary,201.21765600894,"SRID=3857;LINESTRING(914657.86 7010129.51,914569.24 7010143.32,914530.9 7010149.63,914491.54 7010155.35,914486.33 7010156.11,914476.25 7010157.3,914458.79 7010156.39)"
11420,10438704,secondary,158.154536436856,"SRID=3857;LINESTRING(914657.86 7010129.51,914690.94 7010134.8,914717.1 7010141.15,914776.66 7010161.32999999,914810.96 7010167.49)"
20696,270888534,secondary,7.13011220087708,"SRID=3857;LINESTRING(921521.23 7002474.58,921525.54 7002468.9)"
16326,32240794,secondary,138.063350361905,"SRID=3857;LINESTRING(915425.53 7012923.38,915471.94 7013013.42,915488.61 7013046.19)"
247,513583080,secondary,955.306409245773,"SRID=3857;LINESTRING(908481.06 7006321.59,908542.46 7006333.7,908566.45 7006338.95,908576.77 7006340.36,908671.63 7006354.17,908727.86 7006358.9,908858.57 7006366.67,908881.17 7006367.73,908895.38 7006367.8,908945.33 7006370.47,909041.7 7006374.57,909070.07 7006375.78,909079.64 7006376.19,909181.91 7006380.56,909217.26 7006382.07,909259.79 7006383.89,909309.94 7006386.02,909373.36 7006390.99,909431.93 7006398.95)"
16743,200513141,secondary,63.9283606846936,"SRID=3857;LINESTRING(915652.99 7013393.29,915675.67 7013453.06)"
21411,41200001,secondary,8.01034955469699,"SRID=3857;LINESTRING(921129.2 7014388.55,921136.69 7014385.71)"
3669,335352236,secondary,120.861958656036,"SRID=3857;LINESTRING(913854.81 7003321.74,913835.86 7003275.69,913825.23 7003249.86,913816.83 7003229.44,913808.82 7003209.97)"
16766,321327993,secondary,360.84205164025,"SRID=3857;LINESTRING(915675.67 7013453.06,915683.32 7013472.63,915684.1 7013474.63,915707.04 7013534.01,915717.41 7013560.86,915726.41 7013583.98,915734.92 7013605.87,915753.88 7013654.63,915759.21 7013668.49,915764.59 7013682.93,915776.22 7013714.17,915778.11 7013719.2,915788.51 7013747.14,915803.93 7013790.32)"
16243,321328025,secondary,80.6502788894143,"SRID=3857;LINESTRING(915389.61 7012851.18,915398.15 7012867.63,915410.53 7012891.95,915420.11 7012912.02,915425.53 7012923.38)"
16231,321328027,secondary,316.070431849363,"SRID=3857;LINESTRING(915249.72 7012567.91,915273.62 7012621.94,915278.13 7012632.11,915280.14 7012637.16,915301.29 7012682.24,915316.7 7012711.84,915346.21 7012768.54,915356.18 7012787.12,915359.48 7012793.53,915389.61 7012851.18)"
321,369267407,secondary,273.72007652595,"SRID=3857;LINESTRING(909431.93 7006398.95,909503.59 7006418.65,909581.24 7006438.54,909694.03 7006477.24)"
6565,263148498,secondary,117.810614025664,"SRID=3857;LINESTRING(915827.82 7006989.1,915874.32 7006971.05,915894.08 7006964.4,915938.22 7006948.02)"
6551,4856939,secondary,62.7610556195955,"SRID=3857;LINESTRING(915769.43 7007012.05,915797.51 7007001.92,915827.82 7006989.1)"
6542,677518529,secondary,35.8560524885591,"SRID=3857;LINESTRING(915737.04 7007027.43,915769.43 7007012.05)"
16211,321328024,secondary,58.0921712771863,"SRID=3857;LINESTRING(915233.02 7012512.27,915234.1 7012515.89,915240.96 7012538.75,915242.93 7012545.3,915249.72 7012567.91)"
16210,321327999,secondary,57.5507873199644,"SRID=3857;LINESTRING(915221.29 7012455.94,915221.92 7012459,915225.18 7012474.64,915226.14 7012477.89,915233.02 7012512.27)"
16208,321328019,secondary,83.4327093875995,"SRID=3857;LINESTRING(915203.07 7012374.53,915206.8 7012390.91,915207.48 7012393.88,915208.45 7012398.11,915210.82 7012408.78,915212.54 7012415.1,915221.29 7012455.94)"
16184,321328017,secondary,90.7997781732189,"SRID=3857;LINESTRING(915184.04 7012285.75,915184.67 7012288.57,915191.66 7012319.93,915194.11 7012330.94,915200.32 7012361.29,915203.07 7012374.53)"
16176,321328026,secondary,149.776683595059,"SRID=3857;LINESTRING(915152.55 7012139.33,915159.4 7012174.12,915165.15 7012201.04,915168.66 7012217.47,915171.75 7012231.15,915173.28 7012237.98,915177.27 7012255.69,915177.76 7012257.85,915181.39 7012273.96,915184.04 7012285.75)"
21056,316049523,secondary,358.256625673844,"SRID=3857;LINESTRING(919666.92 7008821.31,919730.84 7008840.49,919777.88 7008855.3,919881.4 7008890.62,920007.42 7008932.59)"
20703,316057776,secondary,286.815733819843,"SRID=3857;LINESTRING(921081.09 7002965.25,921152.97 7002881.84,921210.4 7002817.6,921226.82 7002799.25,921244.86 7002779.42,921260.56 7002761.49,921269.15 7002748.86)"
20710,24273218,secondary,331.607416389016,"SRID=3857;LINESTRING(921297.68 7002719.18,921308.07 7002710.24,921446.79 7002552.38,921457.77 7002539.9,921509.62 7002488.23,921516.65 7002479.55,921521.23 7002474.58)"
16330,321328015,secondary,68.1252625682824,"SRID=3857;LINESTRING(915488.61 7013046.19,915519.44 7013106.94)"
20717,9473069,secondary,131.039418067709,"SRID=3857;LINESTRING(921305.66 7002729.02,921307.08 7002735.42,921306.41 7002742.04,921303.68 7002748.16,921299.16 7002753.09,921294.15 7002756.02,921288.6 7002757.47,921282.92 7002757.36,921277.54 7002755.74,921272.87 7002752.83,921269.15 7002748.86,921266.29 7002743.21,921265.24 7002737.03,921266.06 7002730.91,921268.59 7002725.31,921272.67 7002720.68,921278.29 7002717.28,921284.75 7002715.78,921291.44 7002716.41,921297.68 7002719.18,921302.39 7002723.44,921305.66 7002729.02)"
11423,280303829,secondary,149.174207219531,"SRID=3857;LINESTRING(914529.7 7010551.16,914468.74 7010415.01)"
11427,285046498,secondary,599.789874012933,"SRID=3857;LINESTRING(914238.15 7010974.23999999,914265.65 7010922.34,914292.48 7010871.92,914307.96 7010842.04,914325.66 7010807.88,914356.76 7010743.86,914364.97 7010726.83,914372.63 7010709.04,914387.73 7010674.04,914410.1 7010617.74,914426.14 7010575.27,914432.81 7010555.13,914437 7010534.14,914444.22 7010480.79,914446.03 7010456.59,914446.2 7010433.82,914445.2 7010419.08)"
6791,731621680,secondary,55.19103641141,"SRID=3857;LINESTRING(916860.98 7006591.72,916911.54 7006569.59)"
6768,28770802,secondary,239.701544558588,"SRID=3857;LINESTRING(916636.59 7006675.43,916669.18 7006662.89,916723.12 7006642.13,916778.32 7006621.87,916825.34 7006607.84,916860.98 7006591.72)"
6767,28770816,secondary,80.3890570912705,"SRID=3857;LINESTRING(917197.85 7006459.35,917272.88 7006430.49)"
6757,263148500,secondary,171.996284006336,"SRID=3857;LINESTRING(917037.47 7006521.48,917104.57 7006495.77,917140.54 7006481.43,917153.36 7006476.5,917172.18 7006469.24,917197.85 7006459.35)"
6750,732581173,secondary,42.3650092546223,"SRID=3857;LINESTRING(916998.21 7006537.4,917006.45 7006534.06,917037.47 7006521.48)"
16737,200513140,secondary,7.00858069995976,"SRID=3857;LINESTRING(915626.7 7013328.65,915627.79 7013331.51,915629.27 7013335.17)"
20818,263148638,secondary,321.727337092785,"SRID=3857;LINESTRING(920239.29 7003898.77,920261.89 7003873.14,920324.42 7003802.2,920335.3 7003789.84999999,920380.32 7003739.85,920384.78 7003733.73,920452.01 7003657.45)"
21064,584432222,secondary,164.194085746006,"SRID=3857;LINESTRING(920007.42 7008932.59,920100.14 7008957.37,920166.91 7008971.36)"
11460,384747483,secondary,173.388712993906,"SRID=3857;LINESTRING(914153.28 7011125.41,914176.95 7011082.18,914207.55 7011026.36,914216.77 7011010.08,914221.65 7011001.45,914238.15 7010974.23999999)"
11466,285086246,secondary,368.920168703851,"SRID=3857;LINESTRING(914674.82 7010890.32,914646.42 7010821.23,914558.17 7010614.75,914529.7 7010551.16)"
11489,321327992,secondary,368.757946129516,"SRID=3857;LINESTRING(914818.18 7011230.05,914765.79 7011105.34,914760.98 7011093.89,914724.04 7011006.16,914723.39 7011004.96,914721.73 7011000.8,914719.19 7010994.64,914712.39 7010977.5,914710.52 7010972.79,914688.92 7010922.25,914681.73 7010906.13,914674.82 7010890.32)"
20795,263148640,secondary,253.531580616175,"SRID=3857;LINESTRING(920547.73 7003553.66,920605.79 7003490.7,920615.42 7003480.26,920623.01 7003472.02,920634.59 7003459.47,920652.2 7003439.85,920718.34 7003366.13)"
20788,263148641,secondary,540.641906361363,"SRID=3857;LINESTRING(920718.34 7003366.13,920736.94 7003345.4,920742.78 7003338.91,920876.01 7003192.45,920960.21 7003099.28,921081.09 7002965.25)"
16740,31545543,secondary,62.774140973723,"SRID=3857;LINESTRING(915629.27 7013335.17,915641.19 7013364.19,915652.99 7013393.29)"
16331,321328022,secondary,101.057327594569,"SRID=3857;LINESTRING(915519.44 7013106.94,915550.54 7013168.66,915564.91 7013197.19)"
20776,263148639,secondary,244.273589467176,"SRID=3857;LINESTRING(920076.69 7004081.06,920094.69 7004061.08,920181.21 7003964.66,920239.29 7003898.77)"
6712,126250562,secondary,749.70980138994,"SRID=3857;LINESTRING(915938.22 7006948.02,915986.41 7006930.17,916000.76 7006924.94,916013.77 7006919.32,916131.04 7006873.46,916262.17 7006822.16,916322.66 7006798.51,916380.98 7006776.26,916385.32 7006774.61,916404.89 7006766.97,916449.09 7006749.68,916469.46 7006741.72,916496.62 7006731.1,916559.07 7006706.26,916636.59 7006675.43)"
20740,252379935,secondary,20.8498105491218,"SRID=3857;LINESTRING(921525.54 7002468.9,921539.65 7002453.55)"
20815,31695554,secondary,141.190237872477,"SRID=3857;LINESTRING(920452.01 7003657.45,920463.43 7003645.07,920510.99 7003593.49,920513.5 7003590.77,920538.45 7003563.73,920547.73 7003553.66)"
15878,584432224,secondary,110.767822946537,"SRID=3857;LINESTRING(919560.83 7008789.46,919666.92 7008821.31)"
19992,569568048,secondary,125.742629871429,"SRID=3857;LINESTRING(916112.48 7017240.3,916174.81 7017227.76,916213.75 7017217.84,916232.04 7017205.65)"
15873,32243976,secondary,30.3367071968001,"SRID=3857;LINESTRING(919460.13 7008759.73,919485.03 7008766.71,919489.32 7008767.99)"
18025,333509481,secondary,363.241030315758,"SRID=3857;LINESTRING(911445.35 7015961.29,911504.84 7015900.91,911533.69 7015870.41,911596.77 7015810.79,911655.54 7015753.86,911696.65 7015699.84999999)"
18018,32241559,secondary,142.088653907682,"SRID=3857;LINESTRING(911342.48 7016059.3,911428.92 7015977.45,911445.35 7015961.29)"
18017,333509480,secondary,125.927473197623,"SRID=3857;LINESTRING(911252.32 7016147.2,911261.25 7016138.23,911287.83 7016111.5,911342.48 7016059.3)"
18004,283631709,secondary,57.1610260547516,"SRID=3857;LINESTRING(911696.65 7015699.84999999,911731.55 7015654.58)"
2575,335352241,secondary,300.811313260533,"SRID=3857;LINESTRING(913573.56 7002630.47,913568.34 7002616.99,913553.37 7002577.66,913537.9 7002540.4,913534.33 7002531.3,913518.22 7002491.69,913509.19 7002467.42,913507.74 7002463.79,913497 7002440.5,913486.94 7002418.67,913456.77 7002353.4)"
14200,31464608,secondary,91.1477454586722,"SRID=3857;LINESTRING(914923.77 7008963.03,914923.08 7008989.73,914921.8 7008999.85,914918.5 7009007.05,914912.7 7009015.7,914906.28 7009021.21,914894.91 7009027.11,914880.6 7009030.17)"
2562,335352237,secondary,94.675157221904,"SRID=3857;LINESTRING(913395.58 7002281.16,913424.63 7002314.89,913444.68 7002338.98,913456.77 7002353.4)"
17957,32241560,secondary,381.883911815309,"SRID=3857;LINESTRING(910979.8 7016414.63,911026.21 7016372.69,911232.5 7016166.59,911252.32 7016147.2)"
17954,333509476,secondary,636.614650949812,"SRID=3857;LINESTRING(910524.97 7016860.06,910979.8 7016414.63)"
17945,255501564,secondary,44.375059912637,"SRID=3857;LINESTRING(910491.97 7016889.7,910493.8 7016888.14,910502.13 7016881.12,910516.45 7016868.42,910524.97 7016860.06)"
17944,255501563,secondary,13.439259653923,"SRID=3857;LINESTRING(910481.33 7016897.91,910491.97 7016889.7)"
17932,255501750,secondary,7.58997364899881,"SRID=3857;LINESTRING(910456.78 7016912.18,910463.69 7016909.04)"
17931,369351246,secondary,20.8577683358608,"SRID=3857;LINESTRING(910463.69 7016909.04,910481.33 7016897.91)"
14198,4396693,secondary,42.6499845786409,"SRID=3857;LINESTRING(914880.6 7009030.17,914859.33 7009027.39,914838.2 7009025.68)"
14196,31464609,secondary,116.339224542939,"SRID=3857;LINESTRING(914880.6 7009030.17,914855.56 7009018.4,914847.9 7009013.25,914841.44 7009007.59,914835.11 7009000.42,914831.05 7008993.59,914828.44 7008985.98,914828.73 7008979.17,914830.91 7008962.92,914835.12 7008941.24)"
21112,308799113,secondary,59.923967438846,"SRID=3857;LINESTRING(921079.13 7008665.57,921092.92 7008656.69,921130.39 7008634.55)"
14192,384747499,secondary,39.5972132862606,"SRID=3857;LINESTRING(914918.69 7008923.76,914923.77 7008963.03)"
18044,333509474,secondary,697.175145427497,"SRID=3857;LINESTRING(911765.87 7015606.44,911780.47 7015585.14,911786.77 7015574.19999999,911797.42 7015554.98,911803.41 7015543.61,911810.08 7015530.52,911818.33 7015514.34,911846.26 7015471.51,911857.6 7015452.18,911897.65 7015388.92,911913.77 7015363.68,911969.69 7015275.07,911993.25 7015237.72,912010.33 7015210.66,912066.4 7015114.85,912092.01 7015071.84,912127.88 7015010.94)"
18083,333509477,secondary,59.1278127407917,"SRID=3857;LINESTRING(911731.55 7015654.58,911753.51 7015624.51,911765.87 7015606.44)"
14231,10866497,secondary,373.340555545346,"SRID=3857;LINESTRING(914961.94 7008757.02,915074.1 7008746.8,915208.68 7008735.98,915244.55 7008733.1,915260.65 7008731.99,915276.38 7008730.32,915303.19 7008728.69,915334.02 7008726.61)"
14273,332155147,secondary,25.2956616830423,"SRID=3857;LINESTRING(915334.02 7008726.61,915359.23 7008724.53)"
13188,31554157,secondary,64.2671956936363,"SRID=3857;LINESTRING(912886.51 7013764.64,912892.34 7013755.8,912912.05 7013724.84,912918.51 7013714.06999999,912921.07 7013710.47)"
13190,333509475,secondary,35.5422219318008,"SRID=3857;LINESTRING(912921.07 7013710.47,912930.96 7013696.54,912940.47 7013680.72)"
13191,333509482,secondary,560.015445398475,"SRID=3857;LINESTRING(912594.11 7014242.22,912596.36 7014238.58,912606.29 7014222.41,912630.17 7014183.54,912647.69 7014154.91999999,912692.7 7014081.8,912708.92 7014054.91,912713.15 7014048.17,912719.02 7014038.79,912721.13 7014035.43,912747.62 7013993.22,912756.3 7013979.39,912764.79 7013966.55,912766.72 7013963.64,912767.38 7013962.64,912771.05 7013957.08,912782.42 7013938.39,912801.33 7013907.26,912825.26 7013867.1,912886.51 7013764.64)"
